peak_index,original_peak,drawn_peak,factor
2543,0.017621752376869727,0.0,0.0
2554,0.007425325719184898,0.0,0.0
2555,0.0077621446177871,0.0,0.0
2563,0.00010716964955524595,0.0,0.0
2567,0.004792014330113141,0.0,0.0
2569,0.003077299937229205,0.0,0.0
2572,0.004240856132400447,0.0,0.0
2575,0.003460048685640798,0.0,0.0
2576,0.003980586983480564,0.0,0.0
2578,0.003827487484115927,0.0,0.0
2594,0.0193211568198172,0.0,0.0
2595,0.01912212747064317,0.0,0.0
2597,0.021372690111303334,0.0,0.0
2607,0.011941760950441692,0.0,0.0
2608,0.012202030099361575,0.0,0.0
2610,0.010058637108256656,0.0,0.0
2611,0.010334216207113002,0.0,0.0
2619,0.004547055131129721,0.0,0.0
2620,0.005389102377635225,0.0,0.0
2623,0.0012860357946629514,0.0,0.0
2626,0.0025873815392623667,0.0,0.0
2627,0.0020668432414226007,0.0,0.0
2629,0.0035365984353231167,0.0,0.0
2633,0.0004133686482845201,0.0,0.0
2636,0.001990293491740282,0.0,0.0
2638,-0.0006123979974585484,0.0,-0.0
2640,0.00272517108869054,0.0,0.0
2641,0.0025873815392623667,0.0,0.0
2642,0.002832340738245786,0.0,0.0
2644,0.002250562640660165,0.0,0.0
2645,0.0041336864828452015,0.0,0.0
2647,0.0016994044429474715,0.0,0.0
2649,0.002985440237610423,0.0,0.0
2650,0.00260269148919883,0.0,0.0
2652,0.0030619899872927417,0.0,0.0
2654,0.002510831789580048,0.0,0.0
2655,0.0027098611387540764,0.0,0.0
2657,0.0007042576970773306,0.0,0.0
2658,0.0011482462452347781,0.0,0.0
2660,-0.0001530994993646371,0.0,-0.0
2661,-0.00010716964955524595,0.0,-0.0
2663,-0.0014391352940275885,0.0,-0.0
2665,-0.0009339069461242862,0.0,-0.0
2672,-0.0036284581349418986,0.0,-0.0
2674,-0.00260269148919883,0.0,-0.0
2676,-0.00639955907344183,0.0,-0.0
2678,-0.005940260575347919,0.0,-0.0
2684,-0.008604191864292603,0.0,-0.0
2685,-0.008190823216008083,0.0,-0.0
2686,-0.008236753065817474,0.0,-0.0
2688,-0.006874167521472204,0.0,-0.0
2690,-0.00747125556899429,0.0,-0.0
2691,-0.00734877596950258,0.0,-0.0
2692,-0.007410015769248435,0.0,-0.0
2698,-0.004439885481574475,0.0,-0.0
2701,-0.008022413766706983,0.0,-0.0
2702,-0.006414869023378293,0.0,-0.0
2703,-0.006491418773060612,0.0,-0.0
2705,-0.0012401059448535604,0.0,-0.0
2706,-0.002403662140024802,0.0,-0.0
2711,0.0051441431786518055,0.0,0.0
2712,0.005021663579160096,0.0,0.0
2714,0.006292389423886584,0.0,0.0
2717,0.0012401059448535604,0.0,0.0
2719,0.002985440237610423,0.0,0.0
2720,0.002143392991104919,0.0,0.0
2723,0.004960423779414242,0.0,0.0
2724,0.0046236048808120395,0.0,0.0
2725,0.005741231226173891,0.0,0.0
2728,0.0015922347933922257,0.0,0.0
2730,0.0031844695867844514,0.0,0.0
2734,0.0005664681476491572,0.0,0.0
2736,0.0007195676470137943,0.0,0.0
2740,-0.0035059785354501893,0.0,-0.0
2742,-0.003199779536720915,0.0,-0.0
2746,-0.0051135232787788785,0.0,-0.0
2748,-0.0036896979346877534,0.0,-0.0
2749,-0.0041336864828452015,0.0,-0.0
2752,-0.0005205382978397661,0.0,-0.0
2753,-0.0005664681476491572,0.0,-0.0
2755,0.0007501875468867217,0.0,0.0
2756,0.0005052283479033023,0.0,0.0
2763,0.006169909824394874,0.0,0.0
2765,0.005848400875729136,0.0,0.0
2767,0.007915244117151736,0.0,0.0
2769,0.003873417333925318,0.0,0.0
2771,0.005496272027190471,0.0,0.0
2776,-0.0005511581977126935,0.0,-0.0
2777,-0.0003061989987292742,0.0,-0.0
2781,-0.0030466800373562778,0.0,-0.0
2783,-0.0014391352940275885,0.0,-0.0
2785,-0.0033222591362126247,0.0,-0.0
2787,-0.0027711009384999313,0.0,-0.0
2792,-0.006384249123505366,0.0,-0.0
2793,-0.006292389423886584,0.0,-0.0
2795,-0.008221443115881012,0.0,-0.0
2798,-0.003735627784497145,0.0,-0.0
2800,-0.007073196870646233,0.0,-0.0
2804,-0.0030619899872927417,0.0,-0.0
2805,-0.004822634229986068,0.0,-0.0
2807,-0.001944363641930891,0.0,-0.0
2811,-0.003153849686911524,0.0,-0.0
2814,0.0011788661451077056,0.0,0.0
2815,0.0010410765956795321,0.0,0.0
2817,0.004240856132400447,0.0,0.0
2819,0.0018831238421850361,0.0,0.0
2821,0.006123979974585483,0.0,0.0
2822,0.0053737924276987615,0.0,0.0
2824,0.00929313961143347,0.0,0.0
2826,0.006751687921980495,0.0,0.0
2827,0.0073028461196931885,0.0,0.0
2828,0.007134436670392087,0.0,0.0
2829,0.007333466019566116,0.0,0.0
2843,-0.0066138983725523215,0.0,-0.0
2845,-0.005526891927063398,0.0,-0.0
2847,-0.007180366520201479,0.0,-0.0
2849,-0.006460798873187685,0.0,-0.0
2853,-0.009201279911814688,0.0,-0.0
2857,-0.0066138983725523215,0.0,-0.0
2859,-0.009476859010671036,0.0,-0.0
2861,-0.0055422018769998626,0.0,-0.0
2863,-0.007501875468867217,0.0,-0.0
2866,-0.005618751626682181,0.0,-0.0
2868,-0.008343922715372721,0.0,-0.0
2870,-0.004975733729350705,0.0,-0.0
2872,-0.005588131726809253,0.0,-0.0
2875,-0.0013472755944088062,0.0,-0.0
2876,-0.0019596735918673545,0.0,-0.0
2879,0.0023271123903424837,0.0,0.0
2880,0.002143392991104919,0.0,0.0
2882,0.004807324280049604,0.0,0.0
2884,0.0035212884853866528,0.0,0.0
2885,0.003597838235068971,0.0,0.0
2887,-0.000887977096314895,0.0,-0.0
2889,0.0010257666457430684,0.0,0.0
2893,-0.004225546182463983,0.0,-0.0
2894,-0.0026945511888176125,0.0,-0.0
2897,-0.006506728722997076,0.0,-0.0
2899,-0.005787161075983281,0.0,-0.0
2902,-0.009216589861751152,0.0,-0.0
2903,-0.008864461013212487,0.0,-0.0
2904,-0.010058637108256656,0.0,-0.0
2906,-0.008098963516389302,0.0,-0.0
2908,-0.009476859010671036,0.0,-0.0
2909,-0.008986940612704197,0.0,-0.0
2912,-0.012845047996693051,0.0,-0.0
2913,-0.01226326989910743,0.0,-0.0
2916,-0.016090757383223356,0.0,-0.0
2919,-0.013870814642436119,0.0,-0.0
2920,-0.013901434542309047,0.0,-0.0
2926,-0.00941561921092518,0.0,-0.0
2928,-0.011359982852856072,0.0,-0.0
2930,-0.00747125556899429,0.0,-0.0
2931,-0.010334216207113002,0.0,-0.0
2933,-0.006537348622870003,0.0,-0.0
2934,-0.006828237671662814,0.0,-0.0
2940,0.0016994044429474715,0.0,0.0
2942,9.185969961878225e-05,0.0,0.0
2944,0.00136258554434527,0.0,0.0
2945,0.0005205382978397661,0.0,0.0
2946,0.0010257666457430684,0.0,0.0
2949,-0.0009185969961878225,0.0,-0.0
2952,-1.5309949936463707e-05,0.0,-0.0
2954,-0.002663931288944685,0.0,-0.0
2956,-0.0005205382978397661,0.0,-0.0
2958,-0.0023118024404060198,0.0,-0.0
2961,-0.00047460844803037496,0.0,-0.0
2963,-0.0055728217768727896,0.0,-0.0
2965,-0.004393955631765084,0.0,-0.0
2975,-0.01119157340355497,0.0,-0.0
2977,-0.008252063015753939,0.0,-0.0
2979,-0.011926451000505229,0.0,-0.0
2981,-0.008497022214737358,0.0,-0.0
2983,-0.01180397140101352,0.0,-0.0
2985,-0.005419722277508153,0.0,-0.0
2986,-0.007685594868104781,0.0,-0.0
2988,-0.006751687921980495,0.0,-0.0
2989,-0.007838694367469418,0.0,-0.0
2991,-0.006123979974585483,0.0,-0.0
2992,-0.007180366520201479,0.0,-0.0
2994,-0.005955570525284382,0.0,-0.0
2995,-0.006491418773060612,0.0,-0.0
2996,-0.006169909824394874,0.0,-0.0
2998,-0.008068343616516375,0.0,-0.0
2999,-0.007823384417532955,0.0,-0.0
3002,-0.01143653260253839,0.0,-0.0
3003,-0.010747584855397523,0.0,-0.0
3005,-0.011696801751458272,0.0,-0.0
3006,-0.01036483610698593,0.0,-0.0
3008,-0.012936907696311834,0.0,-0.0
3009,-0.011604942051839491,0.0,-0.0
3011,-0.015095610637353216,0.0,-0.0
3012,-0.014437282790085276,0.0,-0.0
3020,-0.024465299998469005,0.0,-0.0
3021,-0.0234548433026624,0.0,-0.0
3023,-0.024786808947134743,0.0,-0.0
3025,-0.021954468208888956,0.0,-0.0
3026,-0.022980234854632027,0.0,-0.0
3033,-0.014544452439640523,0.0,-0.0
3035,-0.018218840424391813,0.0,-0.0
3037,-0.01684094493011008,0.0,-0.0
3039,-0.01910681752070671,0.0,-0.0
